__v,_id,createdAt,difficulty,marks,question,subject,topic,updatedAt
0,62474b78adb52752888f8437,2022-04-01T18:59:04.364Z,Medium,2,medium_19_2_marks,Physics,Waves,2022-04-01T18:59:04.364Z
0,62474b78adb52752888f8439,2022-04-01T18:59:04.366Z,Medium,2,medium_20_2_marks,Physics,Waves,2022-04-01T18:59:04.366Z
0,62474b78adb52752888f843b,2022-04-01T18:59:04.369Z,Medium,2,medium_21_2_marks,Physics,Waves,2022-04-01T18:59:04.369Z
0,62474b78adb52752888f843d,2022-04-01T18:59:04.372Z,Medium,2,medium_22_2_marks,Physics,Waves,2022-04-01T18:59:04.372Z
0,62474b78adb52752888f843f,2022-04-01T18:59:04.374Z,Medium,2,medium_23_2_marks,Physics,Waves,2022-04-01T18:59:04.374Z
0,62474b78adb52752888f8441,2022-04-01T18:59:04.376Z,Medium,2,medium_24_2_marks,Physics,Waves,2022-04-01T18:59:04.376Z
0,62474b78adb52752888f8443,2022-04-01T18:59:04.378Z,Medium,2,medium_25_2_marks,Physics,Waves,2022-04-01T18:59:04.378Z
0,62474b78adb52752888f8445,2022-04-01T18:59:04.380Z,Medium,2,medium_26_2_marks,Physics,Waves,2022-04-01T18:59:04.380Z
0,62474b78adb52752888f8447,2022-04-01T18:59:04.382Z,Medium,2,medium_27_2_marks,Physics,Waves,2022-04-01T18:59:04.382Z
0,62474b78adb52752888f8449,2022-04-01T18:59:04.385Z,Medium,2,medium_28_2_marks,Physics,Waves,2022-04-01T18:59:04.385Z
0,62474b78adb52752888f844b,2022-04-01T18:59:04.387Z,Medium,2,medium_29_2_marks,Physics,Waves,2022-04-01T18:59:04.387Z
0,62474b78adb52752888f844d,2022-04-01T18:59:04.390Z,Medium,2,medium_30_2_marks,Physics,Waves,2022-04-01T18:59:04.390Z
0,62474b78adb52752888f844f,2022-04-01T18:59:04.392Z,Medium,2,medium_31_2_marks,Physics,Waves,2022-04-01T18:59:04.392Z
0,62474b78adb52752888f8451,2022-04-01T18:59:04.394Z,Medium,2,medium_32_2_marks,Physics,Waves,2022-04-01T18:59:04.394Z
0,62474b78adb52752888f8453,2022-04-01T18:59:04.395Z,Medium,2,medium_33_2_marks,Physics,Waves,2022-04-01T18:59:04.395Z
0,62474b78adb52752888f8455,2022-04-01T18:59:04.397Z,Medium,2,medium_34_2_marks,Physics,Waves,2022-04-01T18:59:04.397Z
0,62474b78adb52752888f8457,2022-04-01T18:59:04.399Z,Medium,2,medium_35_2_marks,Physics,Waves,2022-04-01T18:59:04.399Z
0,62474b78adb52752888f8459,2022-04-01T18:59:04.402Z,Medium,2,medium_36_2_marks,Physics,Waves,2022-04-01T18:59:04.402Z
0,62474b78adb52752888f845b,2022-04-01T18:59:04.404Z,Medium,2,medium_37_2_marks,Physics,Waves,2022-04-01T18:59:04.404Z
0,62474b78adb52752888f845d,2022-04-01T18:59:04.406Z,Medium,2,medium_38_2_marks,Physics,Waves,2022-04-01T18:59:04.406Z
0,62474b78adb52752888f845f,2022-04-01T18:59:04.408Z,Medium,2,medium_39_2_marks,Physics,Waves,2022-04-01T18:59:04.408Z
0,62474b78adb52752888f8461,2022-04-01T18:59:04.410Z,Medium,2,medium_40_2_marks,Physics,Waves,2022-04-01T18:59:04.410Z
0,62474b78adb52752888f8463,2022-04-01T18:59:04.412Z,Medium,2,medium_41_2_marks,Physics,Waves,2022-04-01T18:59:04.412Z
0,62474b78adb52752888f8465,2022-04-01T18:59:04.413Z,Medium,2,medium_42_2_marks,Physics,Waves,2022-04-01T18:59:04.413Z
0,62474b78adb52752888f8467,2022-04-01T18:59:04.415Z,Medium,2,medium_43_2_marks,Physics,Waves,2022-04-01T18:59:04.415Z
0,62474b78adb52752888f8469,2022-04-01T18:59:04.418Z,Medium,2,medium_44_2_marks,Physics,Waves,2022-04-01T18:59:04.418Z
0,62474b78adb52752888f846b,2022-04-01T18:59:04.420Z,Medium,2,medium_45_2_marks,Physics,Waves,2022-04-01T18:59:04.420Z
0,62474b78adb52752888f846d,2022-04-01T18:59:04.422Z,Medium,2,medium_46_2_marks,Physics,Waves,2022-04-01T18:59:04.422Z
0,62474b78adb52752888f846f,2022-04-01T18:59:04.424Z,Medium,2,medium_47_2_marks,Physics,Waves,2022-04-01T18:59:04.424Z
0,62474b78adb52752888f8471,2022-04-01T18:59:04.425Z,Medium,2,medium_48_2_marks,Physics,Waves,2022-04-01T18:59:04.425Z
0,62474b78adb52752888f8473,2022-04-01T18:59:04.427Z,Medium,2,medium_49_2_marks,Physics,Waves,2022-04-01T18:59:04.427Z
0,62474b78adb52752888f8475,2022-04-01T18:59:04.429Z,Medium,2,medium_50_2_marks,Physics,Waves,2022-04-01T18:59:04.429Z
0,62474b78adb52752888f8477,2022-04-01T18:59:04.430Z,Medium,2,medium_51_2_marks,Physics,Waves,2022-04-01T18:59:04.430Z
0,62474b78adb52752888f8479,2022-04-01T18:59:04.432Z,Medium,2,medium_52_2_marks,Physics,Waves,2022-04-01T18:59:04.432Z
0,62474b78adb52752888f847b,2022-04-01T18:59:04.435Z,Medium,2,medium_53_2_marks,Physics,Waves,2022-04-01T18:59:04.435Z
0,62474b78adb52752888f847d,2022-04-01T18:59:04.437Z,Medium,2,medium_54_2_marks,Physics,Waves,2022-04-01T18:59:04.437Z
0,62474b78adb52752888f847f,2022-04-01T18:59:04.439Z,Medium,2,medium_55_2_marks,Physics,Waves,2022-04-01T18:59:04.439Z
0,62474b78adb52752888f8481,2022-04-01T18:59:04.441Z,Medium,2,medium_56_2_marks,Physics,Waves,2022-04-01T18:59:04.441Z
0,62474b78adb52752888f8483,2022-04-01T18:59:04.442Z,Medium,2,medium_57_2_marks,Physics,Waves,2022-04-01T18:59:04.442Z
0,62474b78adb52752888f8485,2022-04-01T18:59:04.444Z,Medium,2,medium_58_2_marks,Physics,Waves,2022-04-01T18:59:04.444Z
0,62474b78adb52752888f8487,2022-04-01T18:59:04.446Z,Medium,2,medium_59_2_marks,Physics,Waves,2022-04-01T18:59:04.446Z
0,62474b78adb52752888f8489,2022-04-01T18:59:04.447Z,Medium,2,medium_60_2_marks,Physics,Waves,2022-04-01T18:59:04.447Z
0,62474b78adb52752888f848b,2022-04-01T18:59:04.449Z,Medium,2,medium_61_2_marks,Physics,Waves,2022-04-01T18:59:04.449Z
0,62474b78adb52752888f848d,2022-04-01T18:59:04.452Z,Medium,2,medium_62_2_marks,Physics,Waves,2022-04-01T18:59:04.452Z
0,62474b78adb52752888f848f,2022-04-01T18:59:04.454Z,Medium,2,medium_63_2_marks,Physics,Waves,2022-04-01T18:59:04.454Z
0,62474b78adb52752888f8491,2022-04-01T18:59:04.456Z,Medium,2,medium_64_2_marks,Physics,Waves,2022-04-01T18:59:04.456Z
0,62474b78adb52752888f8493,2022-04-01T18:59:04.458Z,Medium,2,medium_65_2_marks,Physics,Waves,2022-04-01T18:59:04.458Z
0,62474b78adb52752888f8495,2022-04-01T18:59:04.460Z,Medium,2,medium_66_2_marks,Physics,Waves,2022-04-01T18:59:04.460Z
0,62474b78adb52752888f8497,2022-04-01T18:59:04.462Z,Medium,2,medium_67_2_marks,Physics,Waves,2022-04-01T18:59:04.462Z
0,62474b78adb52752888f8499,2022-04-01T18:59:04.464Z,Medium,2,medium_68_2_marks,Physics,Waves,2022-04-01T18:59:04.464Z
0,62474b78adb52752888f849b,2022-04-01T18:59:04.466Z,Medium,2,medium_69_2_marks,Physics,Waves,2022-04-01T18:59:04.466Z
0,62474b78adb52752888f849d,2022-04-01T18:59:04.469Z,Medium,2,medium_70_2_marks,Physics,Waves,2022-04-01T18:59:04.469Z
0,62474b78adb52752888f849f,2022-04-01T18:59:04.470Z,Medium,2,medium_71_2_marks,Physics,Waves,2022-04-01T18:59:04.470Z
0,62474b78adb52752888f84a1,2022-04-01T18:59:04.474Z,Medium,2,medium_72_2_marks,Physics,Waves,2022-04-01T18:59:04.474Z
0,62474b78adb52752888f84a3,2022-04-01T18:59:04.476Z,Medium,2,medium_73_2_marks,Physics,Waves,2022-04-01T18:59:04.476Z
0,62474b78adb52752888f84a5,2022-04-01T18:59:04.478Z,Medium,2,medium_74_2_marks,Physics,Waves,2022-04-01T18:59:04.478Z
0,62474b78adb52752888f84a7,2022-04-01T18:59:04.480Z,Medium,2,medium_75_2_marks,Physics,Waves,2022-04-01T18:59:04.480Z
0,62474b78adb52752888f84a9,2022-04-01T18:59:04.482Z,Medium,2,medium_76_2_marks,Physics,Waves,2022-04-01T18:59:04.482Z
0,62474b78adb52752888f84ab,2022-04-01T18:59:04.485Z,Medium,2,medium_77_2_marks,Physics,Waves,2022-04-01T18:59:04.485Z
0,62474b78adb52752888f84ad,2022-04-01T18:59:04.487Z,Medium,2,medium_78_2_marks,Physics,Waves,2022-04-01T18:59:04.487Z
0,62474b78adb52752888f84af,2022-04-01T18:59:04.489Z,Medium,2,medium_79_2_marks,Physics,Waves,2022-04-01T18:59:04.489Z
0,62474b78adb52752888f84b1,2022-04-01T18:59:04.491Z,Medium,2,medium_80_2_marks,Physics,Waves,2022-04-01T18:59:04.491Z
0,62474b78adb52752888f84b3,2022-04-01T18:59:04.492Z,Medium,2,medium_81_2_marks,Physics,Waves,2022-04-01T18:59:04.492Z
0,62474b78adb52752888f84b5,2022-04-01T18:59:04.494Z,Medium,2,medium_82_2_marks,Physics,Waves,2022-04-01T18:59:04.494Z
0,62474b78adb52752888f84b7,2022-04-01T18:59:04.495Z,Medium,2,medium_83_2_marks,Physics,Waves,2022-04-01T18:59:04.495Z
0,62474b78adb52752888f84b9,2022-04-01T18:59:04.497Z,Medium,2,medium_84_2_marks,Physics,Waves,2022-04-01T18:59:04.497Z
0,62474b78adb52752888f84bb,2022-04-01T18:59:04.499Z,Medium,2,medium_85_2_marks,Physics,Waves,2022-04-01T18:59:04.499Z
0,62474b78adb52752888f84bd,2022-04-01T18:59:04.502Z,Medium,2,medium_86_2_marks,Physics,Waves,2022-04-01T18:59:04.502Z
0,62474b78adb52752888f84bf,2022-04-01T18:59:04.503Z,Medium,2,medium_87_2_marks,Physics,Waves,2022-04-01T18:59:04.503Z
0,62474b78adb52752888f84c1,2022-04-01T18:59:04.505Z,Medium,2,medium_88_2_marks,Physics,Waves,2022-04-01T18:59:04.505Z
0,62474b78adb52752888f84c3,2022-04-01T18:59:04.507Z,Medium,2,medium_89_2_marks,Physics,Waves,2022-04-01T18:59:04.507Z
0,62474b78adb52752888f84c5,2022-04-01T18:59:04.509Z,Medium,2,medium_90_2_marks,Physics,Waves,2022-04-01T18:59:04.509Z
0,62474b78adb52752888f84c7,2022-04-01T18:59:04.511Z,Medium,2,medium_91_2_marks,Physics,Waves,2022-04-01T18:59:04.511Z
0,62474b78adb52752888f84c9,2022-04-01T18:59:04.512Z,Medium,2,medium_92_2_marks,Physics,Waves,2022-04-01T18:59:04.512Z
0,62474b78adb52752888f84cb,2022-04-01T18:59:04.514Z,Medium,2,medium_93_2_marks,Physics,Waves,2022-04-01T18:59:04.514Z
0,62474b78adb52752888f84cd,2022-04-01T18:59:04.517Z,Medium,2,medium_94_2_marks,Physics,Waves,2022-04-01T18:59:04.517Z
0,62474b78adb52752888f84cf,2022-04-01T18:59:04.519Z,Medium,2,medium_95_2_marks,Physics,Waves,2022-04-01T18:59:04.519Z
0,62474b78adb52752888f84d1,2022-04-01T18:59:04.520Z,Medium,2,medium_96_2_marks,Physics,Waves,2022-04-01T18:59:04.520Z
0,62474b78adb52752888f84d3,2022-04-01T18:59:04.523Z,Medium,2,medium_97_2_marks,Physics,Waves,2022-04-01T18:59:04.523Z
0,62474b78adb52752888f84d5,2022-04-01T18:59:04.525Z,Medium,2,medium_98_2_marks,Physics,Waves,2022-04-01T18:59:04.525Z
0,62474b78adb52752888f84d7,2022-04-01T18:59:04.526Z,Medium,2,medium_99_2_marks,Physics,Waves,2022-04-01T18:59:04.526Z
0,62474b78adb52752888f84d9,2022-04-01T18:59:04.528Z,Medium,2,medium_100_2_marks,Physics,Waves,2022-04-01T18:59:04.528Z
0,62474dec07fd07a3968df6a4,2022-04-01T19:09:32.292Z,Medium,1,medium_1_1_marks,Physics,Waves,2022-04-01T19:09:32.292Z
0,62474dec07fd07a3968df6a6,2022-04-01T19:09:32.301Z,Medium,1,medium_2_1_marks,Physics,Waves,2022-04-01T19:09:32.301Z
0,62474dec07fd07a3968df6a8,2022-04-01T19:09:32.304Z,Medium,1,medium_3_1_marks,Physics,Waves,2022-04-01T19:09:32.304Z
0,62474dec07fd07a3968df6aa,2022-04-01T19:09:32.306Z,Medium,1,medium_4_1_marks,Physics,Waves,2022-04-01T19:09:32.306Z
0,62474dec07fd07a3968df6ac,2022-04-01T19:09:32.308Z,Medium,1,medium_5_1_marks,Physics,Waves,2022-04-01T19:09:32.308Z
0,62474dec07fd07a3968df6ae,2022-04-01T19:09:32.312Z,Medium,1,medium_6_1_marks,Physics,Waves,2022-04-01T19:09:32.312Z
0,62474dec07fd07a3968df6b0,2022-04-01T19:09:32.315Z,Medium,1,medium_7_1_marks,Physics,Waves,2022-04-01T19:09:32.315Z
0,62474dec07fd07a3968df6b2,2022-04-01T19:09:32.319Z,Medium,1,medium_8_1_marks,Physics,Waves,2022-04-01T19:09:32.319Z
0,62474dec07fd07a3968df6b4,2022-04-01T19:09:32.321Z,Medium,1,medium_9_1_marks,Physics,Waves,2022-04-01T19:09:32.321Z
0,62474dec07fd07a3968df6b6,2022-04-01T19:09:32.323Z,Medium,1,medium_10_1_marks,Physics,Waves,2022-04-01T19:09:32.323Z
0,62474dec07fd07a3968df6b8,2022-04-01T19:09:32.325Z,Medium,1,medium_11_1_marks,Physics,Waves,2022-04-01T19:09:32.325Z
0,62474dec07fd07a3968df6ba,2022-04-01T19:09:32.328Z,Medium,1,medium_12_1_marks,Physics,Waves,2022-04-01T19:09:32.328Z
0,62474dec07fd07a3968df6bc,2022-04-01T19:09:32.331Z,Medium,1,medium_13_1_marks,Physics,Waves,2022-04-01T19:09:32.331Z
0,62474dec07fd07a3968df6be,2022-04-01T19:09:32.333Z,Medium,1,medium_14_1_marks,Physics,Waves,2022-04-01T19:09:32.333Z
0,62474dec07fd07a3968df6c0,2022-04-01T19:09:32.335Z,Medium,1,medium_15_1_marks,Physics,Waves,2022-04-01T19:09:32.335Z
0,62474dec07fd07a3968df6c2,2022-04-01T19:09:32.337Z,Medium,1,medium_16_1_marks,Physics,Waves,2022-04-01T19:09:32.337Z
0,62474dec07fd07a3968df6c4,2022-04-01T19:09:32.339Z,Medium,1,medium_17_1_marks,Physics,Waves,2022-04-01T19:09:32.339Z
0,62474dec07fd07a3968df6c6,2022-04-01T19:09:32.341Z,Medium,1,medium_18_1_marks,Physics,Waves,2022-04-01T19:09:32.341Z
0,62474dec07fd07a3968df6c8,2022-04-01T19:09:32.344Z,Medium,1,medium_19_1_marks,Physics,Waves,2022-04-01T19:09:32.344Z
0,62474dec07fd07a3968df6ca,2022-04-01T19:09:32.347Z,Medium,1,medium_20_1_marks,Physics,Waves,2022-04-01T19:09:32.347Z
0,62474dec07fd07a3968df6cc,2022-04-01T19:09:32.350Z,Medium,1,medium_21_1_marks,Physics,Waves,2022-04-01T19:09:32.350Z
0,62474dec07fd07a3968df6ce,2022-04-01T19:09:32.352Z,Medium,1,medium_22_1_marks,Physics,Waves,2022-04-01T19:09:32.352Z
0,62474dec07fd07a3968df6d0,2022-04-01T19:09:32.354Z,Medium,1,medium_23_1_marks,Physics,Waves,2022-04-01T19:09:32.354Z
0,62474dec07fd07a3968df6d2,2022-04-01T19:09:32.356Z,Medium,1,medium_24_1_marks,Physics,Waves,2022-04-01T19:09:32.356Z
0,62474dec07fd07a3968df6d4,2022-04-01T19:09:32.358Z,Medium,1,medium_25_1_marks,Physics,Waves,2022-04-01T19:09:32.358Z
0,62474dec07fd07a3968df6d6,2022-04-01T19:09:32.361Z,Medium,1,medium_26_1_marks,Physics,Waves,2022-04-01T19:09:32.361Z
0,62474dec07fd07a3968df6d8,2022-04-01T19:09:32.363Z,Medium,1,medium_27_1_marks,Physics,Waves,2022-04-01T19:09:32.363Z
0,62474dec07fd07a3968df6da,2022-04-01T19:09:32.366Z,Medium,1,medium_28_1_marks,Physics,Waves,2022-04-01T19:09:32.366Z
0,62474dec07fd07a3968df6dc,2022-04-01T19:09:32.368Z,Medium,1,medium_29_1_marks,Physics,Waves,2022-04-01T19:09:32.368Z
0,62474dec07fd07a3968df6de,2022-04-01T19:09:32.370Z,Medium,1,medium_30_1_marks,Physics,Waves,2022-04-01T19:09:32.370Z
0,62474dec07fd07a3968df6e0,2022-04-01T19:09:32.372Z,Medium,1,medium_31_1_marks,Physics,Waves,2022-04-01T19:09:32.372Z
0,62474dec07fd07a3968df6e2,2022-04-01T19:09:32.373Z,Medium,1,medium_32_1_marks,Physics,Waves,2022-04-01T19:09:32.373Z
0,62474dec07fd07a3968df6e4,2022-04-01T19:09:32.375Z,Medium,1,medium_33_1_marks,Physics,Waves,2022-04-01T19:09:32.375Z
0,62474dec07fd07a3968df6e6,2022-04-01T19:09:32.379Z,Medium,1,medium_34_1_marks,Physics,Waves,2022-04-01T19:09:32.379Z
0,62474dec07fd07a3968df6e8,2022-04-01T19:09:32.383Z,Medium,1,medium_35_1_marks,Physics,Waves,2022-04-01T19:09:32.383Z
0,62474dec07fd07a3968df6ea,2022-04-01T19:09:32.386Z,Medium,1,medium_36_1_marks,Physics,Waves,2022-04-01T19:09:32.386Z
0,62474dec07fd07a3968df6ec,2022-04-01T19:09:32.390Z,Medium,1,medium_37_1_marks,Physics,Waves,2022-04-01T19:09:32.390Z
0,62474dec07fd07a3968df6ee,2022-04-01T19:09:32.394Z,Medium,1,medium_38_1_marks,Physics,Waves,2022-04-01T19:09:32.394Z
0,62474dec07fd07a3968df6f0,2022-04-01T19:09:32.397Z,Medium,1,medium_39_1_marks,Physics,Waves,2022-04-01T19:09:32.397Z
0,62474dec07fd07a3968df6f2,2022-04-01T19:09:32.401Z,Medium,1,medium_40_1_marks,Physics,Waves,2022-04-01T19:09:32.401Z
0,62474dec07fd07a3968df6f4,2022-04-01T19:09:32.405Z,Medium,1,medium_41_1_marks,Physics,Waves,2022-04-01T19:09:32.405Z
0,62474dec07fd07a3968df6f6,2022-04-01T19:09:32.408Z,Medium,1,medium_42_1_marks,Physics,Waves,2022-04-01T19:09:32.408Z
0,62474dec07fd07a3968df6f8,2022-04-01T19:09:32.412Z,Medium,1,medium_43_1_marks,Physics,Waves,2022-04-01T19:09:32.412Z
0,62474dec07fd07a3968df6fa,2022-04-01T19:09:32.415Z,Medium,1,medium_44_1_marks,Physics,Waves,2022-04-01T19:09:32.415Z
0,62474dec07fd07a3968df6fc,2022-04-01T19:09:32.417Z,Medium,1,medium_45_1_marks,Physics,Waves,2022-04-01T19:09:32.417Z
0,62474dec07fd07a3968df6fe,2022-04-01T19:09:32.419Z,Medium,1,medium_46_1_marks,Physics,Waves,2022-04-01T19:09:32.419Z
0,62474dec07fd07a3968df700,2022-04-01T19:09:32.421Z,Medium,1,medium_47_1_marks,Physics,Waves,2022-04-01T19:09:32.421Z
0,62474dec07fd07a3968df702,2022-04-01T19:09:32.423Z,Medium,1,medium_48_1_marks,Physics,Waves,2022-04-01T19:09:32.423Z
0,62474dec07fd07a3968df704,2022-04-01T19:09:32.425Z,Medium,1,medium_49_1_marks,Physics,Waves,2022-04-01T19:09:32.425Z
0,62474dec07fd07a3968df706,2022-04-01T19:09:32.427Z,Medium,1,medium_50_1_marks,Physics,Waves,2022-04-01T19:09:32.427Z
0,62474dec07fd07a3968df708,2022-04-01T19:09:32.430Z,Medium,1,medium_51_1_marks,Physics,Waves,2022-04-01T19:09:32.430Z
0,62474dec07fd07a3968df70a,2022-04-01T19:09:32.432Z,Medium,1,medium_52_1_marks,Physics,Waves,2022-04-01T19:09:32.432Z
0,62474dec07fd07a3968df70c,2022-04-01T19:09:32.434Z,Medium,1,medium_53_1_marks,Physics,Waves,2022-04-01T19:09:32.434Z
0,62474dec07fd07a3968df70e,2022-04-01T19:09:32.436Z,Medium,1,medium_54_1_marks,Physics,Waves,2022-04-01T19:09:32.436Z
0,62474dec07fd07a3968df710,2022-04-01T19:09:32.438Z,Medium,1,medium_55_1_marks,Physics,Waves,2022-04-01T19:09:32.438Z
0,62474dec07fd07a3968df712,2022-04-01T19:09:32.440Z,Medium,1,medium_56_1_marks,Physics,Waves,2022-04-01T19:09:32.440Z
0,62474dec07fd07a3968df714,2022-04-01T19:09:32.442Z,Medium,1,medium_57_1_marks,Physics,Waves,2022-04-01T19:09:32.442Z
0,62474dec07fd07a3968df716,2022-04-01T19:09:32.446Z,Medium,1,medium_58_1_marks,Physics,Waves,2022-04-01T19:09:32.446Z
0,62474dec07fd07a3968df718,2022-04-01T19:09:32.448Z,Medium,1,medium_59_1_marks,Physics,Waves,2022-04-01T19:09:32.448Z
0,62474dec07fd07a3968df71a,2022-04-01T19:09:32.450Z,Medium,1,medium_60_1_marks,Physics,Waves,2022-04-01T19:09:32.450Z
0,62474dec07fd07a3968df71c,2022-04-01T19:09:32.453Z,Medium,1,medium_61_1_marks,Physics,Waves,2022-04-01T19:09:32.453Z
0,62474dec07fd07a3968df71e,2022-04-01T19:09:32.455Z,Medium,1,medium_62_1_marks,Physics,Waves,2022-04-01T19:09:32.455Z
0,62474dec07fd07a3968df720,2022-04-01T19:09:32.457Z,Medium,1,medium_63_1_marks,Physics,Waves,2022-04-01T19:09:32.457Z
0,62474dec07fd07a3968df722,2022-04-01T19:09:32.459Z,Medium,1,medium_64_1_marks,Physics,Waves,2022-04-01T19:09:32.459Z
0,62474dec07fd07a3968df724,2022-04-01T19:09:32.462Z,Medium,1,medium_65_1_marks,Physics,Waves,2022-04-01T19:09:32.462Z
0,62474dec07fd07a3968df726,2022-04-01T19:09:32.464Z,Medium,1,medium_66_1_marks,Physics,Waves,2022-04-01T19:09:32.464Z
0,62474dec07fd07a3968df728,2022-04-01T19:09:32.468Z,Medium,1,medium_67_1_marks,Physics,Waves,2022-04-01T19:09:32.468Z
0,62474dec07fd07a3968df72a,2022-04-01T19:09:32.470Z,Medium,1,medium_68_1_marks,Physics,Waves,2022-04-01T19:09:32.470Z
0,62474dec07fd07a3968df72c,2022-04-01T19:09:32.471Z,Medium,1,medium_69_1_marks,Physics,Waves,2022-04-01T19:09:32.471Z
0,62474dec07fd07a3968df72e,2022-04-01T19:09:32.473Z,Medium,1,medium_70_1_marks,Physics,Waves,2022-04-01T19:09:32.473Z
0,62474dec07fd07a3968df730,2022-04-01T19:09:32.475Z,Medium,1,medium_71_1_marks,Physics,Waves,2022-04-01T19:09:32.475Z
0,62474dec07fd07a3968df732,2022-04-01T19:09:32.481Z,Medium,1,medium_72_1_marks,Physics,Waves,2022-04-01T19:09:32.481Z
0,62474dec07fd07a3968df734,2022-04-01T19:09:32.483Z,Medium,1,medium_73_1_marks,Physics,Waves,2022-04-01T19:09:32.483Z
0,62474dec07fd07a3968df736,2022-04-01T19:09:32.485Z,Medium,1,medium_74_1_marks,Physics,Waves,2022-04-01T19:09:32.485Z
0,62474dec07fd07a3968df738,2022-04-01T19:09:32.488Z,Medium,1,medium_75_1_marks,Physics,Waves,2022-04-01T19:09:32.488Z
0,62474dec07fd07a3968df73a,2022-04-01T19:09:32.490Z,Medium,1,medium_76_1_marks,Physics,Waves,2022-04-01T19:09:32.490Z
0,62474dec07fd07a3968df73c,2022-04-01T19:09:32.492Z,Medium,1,medium_77_1_marks,Physics,Waves,2022-04-01T19:09:32.492Z
0,62474dec07fd07a3968df73e,2022-04-01T19:09:32.495Z,Medium,1,medium_78_1_marks,Physics,Waves,2022-04-01T19:09:32.495Z
0,62474dec07fd07a3968df740,2022-04-01T19:09:32.497Z,Medium,1,medium_79_1_marks,Physics,Waves,2022-04-01T19:09:32.497Z
0,62474dec07fd07a3968df742,2022-04-01T19:09:32.499Z,Medium,1,medium_80_1_marks,Physics,Waves,2022-04-01T19:09:32.499Z
0,62474dec07fd07a3968df744,2022-04-01T19:09:32.501Z,Medium,1,medium_81_1_marks,Physics,Waves,2022-04-01T19:09:32.501Z
0,62474dec07fd07a3968df746,2022-04-01T19:09:32.503Z,Medium,1,medium_82_1_marks,Physics,Waves,2022-04-01T19:09:32.503Z
0,62474dec07fd07a3968df748,2022-04-01T19:09:32.504Z,Medium,1,medium_83_1_marks,Physics,Waves,2022-04-01T19:09:32.504Z
0,62474dec07fd07a3968df74a,2022-04-01T19:09:32.506Z,Medium,1,medium_84_1_marks,Physics,Waves,2022-04-01T19:09:32.506Z
0,62474dec07fd07a3968df74c,2022-04-01T19:09:32.508Z,Medium,1,medium_85_1_marks,Physics,Waves,2022-04-01T19:09:32.508Z
0,62474dec07fd07a3968df74e,2022-04-01T19:09:32.510Z,Medium,1,medium_86_1_marks,Physics,Waves,2022-04-01T19:09:32.510Z
0,62474dec07fd07a3968df750,2022-04-01T19:09:32.513Z,Medium,1,medium_87_1_marks,Physics,Waves,2022-04-01T19:09:32.513Z
0,62474dec07fd07a3968df752,2022-04-01T19:09:32.514Z,Medium,1,medium_88_1_marks,Physics,Waves,2022-04-01T19:09:32.514Z
0,62474dec07fd07a3968df754,2022-04-01T19:09:32.516Z,Medium,1,medium_89_1_marks,Physics,Waves,2022-04-01T19:09:32.516Z
0,62474dec07fd07a3968df756,2022-04-01T19:09:32.518Z,Medium,1,medium_90_1_marks,Physics,Waves,2022-04-01T19:09:32.518Z
0,62474dec07fd07a3968df758,2022-04-01T19:09:32.520Z,Medium,1,medium_91_1_marks,Physics,Waves,2022-04-01T19:09:32.520Z
0,62474dec07fd07a3968df75a,2022-04-01T19:09:32.522Z,Medium,1,medium_92_1_marks,Physics,Waves,2022-04-01T19:09:32.522Z
0,62474dec07fd07a3968df75c,2022-04-01T19:09:32.524Z,Medium,1,medium_93_1_marks,Physics,Waves,2022-04-01T19:09:32.524Z
0,62474dec07fd07a3968df75e,2022-04-01T19:09:32.525Z,Medium,1,medium_94_1_marks,Physics,Waves,2022-04-01T19:09:32.525Z
0,62474dec07fd07a3968df760,2022-04-01T19:09:32.528Z,Medium,1,medium_95_1_marks,Physics,Waves,2022-04-01T19:09:32.528Z
0,62474dec07fd07a3968df762,2022-04-01T19:09:32.530Z,Medium,1,medium_96_1_marks,Physics,Waves,2022-04-01T19:09:32.530Z
0,62474dec07fd07a3968df764,2022-04-01T19:09:32.532Z,Medium,1,medium_97_1_marks,Physics,Waves,2022-04-01T19:09:32.532Z
0,62474dec07fd07a3968df766,2022-04-01T19:09:32.534Z,Medium,1,medium_98_1_marks,Physics,Waves,2022-04-01T19:09:32.534Z
0,62474dec07fd07a3968df768,2022-04-01T19:09:32.535Z,Medium,1,medium_99_1_marks,Physics,Waves,2022-04-01T19:09:32.535Z
0,62474dec07fd07a3968df76a,2022-04-01T19:09:32.537Z,Medium,1,medium_100_1_marks,Physics,Waves,2022-04-01T19:09:32.537Z
0,62474dec07fd07a3968df76c,2022-04-01T19:09:32.539Z,Medium,1,medium_101_1_marks,Physics,Waves,2022-04-01T19:09:32.539Z
0,62474dec07fd07a3968df76e,2022-04-01T19:09:32.540Z,Medium,1,medium_102_1_marks,Physics,Waves,2022-04-01T19:09:32.540Z
0,62474dec07fd07a3968df770,2022-04-01T19:09:32.544Z,Medium,1,medium_103_1_marks,Physics,Waves,2022-04-01T19:09:32.544Z
0,62474dec07fd07a3968df772,2022-04-01T19:09:32.546Z,Medium,1,medium_104_1_marks,Physics,Waves,2022-04-01T19:09:32.546Z
0,62474dec07fd07a3968df774,2022-04-01T19:09:32.548Z,Medium,1,medium_105_1_marks,Physics,Waves,2022-04-01T19:09:32.548Z
